Run,Operation,Implementation,Datatype,Matrix Size,MetricType,Value
0,1,daphneInternal,int32,4096,Execution Time,1.5052587985992432
0,1,daphneInternal,int32,4096,Memory Consumption,292.96484375
0,1,daphneInternal,int32,4096,Average CPU Load,36.7
0,10,daphneInternal,int32,4096,Execution Time,4.506601810455322
0,10,daphneInternal,int32,4096,Memory Consumption,557.6640625
0,10,daphneInternal,int32,4096,Average CPU Load,30.666666666666668
0,5,daphneInternal,int32,4096,Execution Time,7.513111591339111
0,5,daphneInternal,int32,4096,Memory Consumption,560.2890625
0,5,daphneInternal,int32,4096,Average CPU Load,27.880000000000003
0,1,daphneInternal,int8,8192,Execution Time,4.507753849029541
0,1,daphneInternal,int8,8192,Memory Consumption,1113.33203125
0,1,daphneInternal,int8,8192,Average CPU Load,30.400000000000002
0,10,daphneInternal,int8,8192,Execution Time,18.026741981506348
0,10,daphneInternal,int8,8192,Memory Consumption,1709.21484375
0,10,daphneInternal,int8,8192,Average CPU Load,28.40833333333333
0,5,daphneInternal,int8,8192,Execution Time,30.04793667793274
0,5,daphneInternal,int8,8192,Memory Consumption,1708.87890625
0,5,daphneInternal,int8,8192,Average CPU Load,28.52
0,1,daphneInternal,uint64,2896,Execution Time,1.5058939456939697
0,1,daphneInternal,uint64,2896,Memory Consumption,236.88671875
0,1,daphneInternal,uint64,2896,Average CPU Load,38.7
0,10,daphneInternal,uint64,2896,Execution Time,4.5091328620910645
0,10,daphneInternal,uint64,2896,Memory Consumption,357.140625
0,10,daphneInternal,uint64,2896,Average CPU Load,31.7
0,5,daphneInternal,uint64,2896,Execution Time,6.013160705566406
0,5,daphneInternal,uint64,2896,Memory Consumption,366.88671875
0,5,daphneInternal,uint64,2896,Average CPU Load,33.599999999999994
0,1,daphneInternal,uint8,8192,Execution Time,7.513842821121216
0,1,daphneInternal,uint8,8192,Memory Consumption,1096.1875
0,1,daphneInternal,uint8,8192,Average CPU Load,29.2
0,10,daphneInternal,uint8,8192,Execution Time,34.561102867126465
0,10,daphneInternal,uint8,8192,Memory Consumption,1713.2578125
0,10,daphneInternal,uint8,8192,Average CPU Load,30.800000000000004
0,5,daphneInternal,uint8,8192,Execution Time,40.56652212142944
0,5,daphneInternal,uint8,8192,Memory Consumption,1710.99609375
0,5,daphneInternal,uint8,8192,Average CPU Load,29.662962962962958
0,1,Python_Numpy_Approach,f64,2896,Execution Time,1.5034306049346924
0,1,Python_Numpy_Approach,f64,2896,Memory Consumption,173.5078125
0,1,Python_Numpy_Approach,f64,2896,Average CPU Load,25.8
0,10,Python_Numpy_Approach,f64,2896,Execution Time,1.5032401084899902
0,10,Python_Numpy_Approach,f64,2896,Memory Consumption,253.37109375
0,10,Python_Numpy_Approach,f64,2896,Average CPU Load,35.1
0,5,Python_Numpy_Approach,f64,2896,Execution Time,1.5034124851226807
0,5,Python_Numpy_Approach,f64,2896,Memory Consumption,253.44921875
0,5,Python_Numpy_Approach,f64,2896,Average CPU Load,37.0
0,1,Python_Numpy_Approach,f32,4096,Execution Time,1.5032036304473877
0,1,Python_Numpy_Approach,f32,4096,Memory Consumption,187.9609375
0,1,Python_Numpy_Approach,f32,4096,Average CPU Load,28.8
0,10,Python_Numpy_Approach,f32,4096,Execution Time,1.5034372806549072
0,10,Python_Numpy_Approach,f32,4096,Memory Consumption,241.0546875
0,10,Python_Numpy_Approach,f32,4096,Average CPU Load,36.4
0,5,Python_Numpy_Approach,f32,4096,Execution Time,3.0057146549224854
0,5,Python_Numpy_Approach,f32,4096,Memory Consumption,250.40625
0,5,Python_Numpy_Approach,f32,4096,Average CPU Load,28.35
