Run,Operation,Implementation,Datatype,Matrix Size,MetricType,Value
0,10,daphneMap,int64,5792,Execution Time,22.529699325561523
0,10,daphneMap,int64,5792,Memory Consumption,623.20703125
0,10,daphneMap,int64,5792,Average CPU Load,12.546666666666669
0,1,daphneInternal,f64,100,Execution Time,1.5025320053100586
0,1,daphneInternal,f64,100,Memory Consumption,110.8984375
0,1,daphneInternal,f64,100,Average CPU Load,16.8
0,1,daphneInternal,f64,1000,Execution Time,1.50258207321167
0,1,daphneInternal,f64,1000,Memory Consumption,118.515625
0,1,daphneInternal,f64,1000,Average CPU Load,21.0
0,1,daphneInternal,f64,2896,Execution Time,1.5025551319122314
0,1,daphneInternal,f64,2896,Memory Consumption,225.0078125
0,1,daphneInternal,f64,2896,Average CPU Load,13.1
0,1,daphneInternal,f64,5792,Execution Time,1.5026085376739502
0,1,daphneInternal,f64,5792,Memory Consumption,581.234375
0,1,daphneInternal,f64,5792,Average CPU Load,21.2
0,1,daphneInternal,int64,100,Execution Time,1.5027036666870117
0,1,daphneInternal,int64,100,Memory Consumption,110.64453125
0,1,daphneInternal,int64,100,Average CPU Load,16.1
0,1,daphneInternal,int64,1000,Execution Time,1.5026154518127441
0,1,daphneInternal,int64,1000,Memory Consumption,123.9140625
0,1,daphneInternal,int64,1000,Average CPU Load,21.3
0,1,daphneInternal,int64,2896,Execution Time,1.502586841583252
0,1,daphneInternal,int64,2896,Memory Consumption,239.31640625
0,1,daphneInternal,int64,2896,Average CPU Load,14.4
0,1,daphneInternal,int64,5792,Execution Time,1.5026226043701172
0,1,daphneInternal,int64,5792,Memory Consumption,504.171875
0,1,daphneInternal,int64,5792,Average CPU Load,21.6
0,4,daphneInternal,int64,100,Execution Time,1.5025451183319092
0,4,daphneInternal,int64,100,Memory Consumption,111.0390625
0,4,daphneInternal,int64,100,Average CPU Load,17.3
0,4,daphneInternal,int64,1000,Execution Time,1.5025994777679443
0,4,daphneInternal,int64,1000,Memory Consumption,126.20703125
0,4,daphneInternal,int64,1000,Average CPU Load,22.4
0,4,daphneInternal,int64,2896,Execution Time,1.5025312900543213
0,4,daphneInternal,int64,2896,Memory Consumption,234.15234375
0,4,daphneInternal,int64,2896,Average CPU Load,18.9
0,4,daphneInternal,int64,5792,Execution Time,3.00443434715271
0,4,daphneInternal,int64,5792,Memory Consumption,623.64453125
0,4,daphneInternal,int64,5792,Average CPU Load,17.1
0,5,daphneInternal,int64,100,Execution Time,1.502516508102417
0,5,daphneInternal,int64,100,Memory Consumption,110.55859375
0,5,daphneInternal,int64,100,Average CPU Load,18.1
0,5,daphneInternal,int64,1000,Execution Time,1.5025391578674316
0,5,daphneInternal,int64,1000,Memory Consumption,138.0
0,5,daphneInternal,int64,1000,Average CPU Load,12.8
0,5,daphneInternal,int64,2896,Execution Time,3.0047810077667236
0,5,daphneInternal,int64,2896,Memory Consumption,323.4921875
0,5,daphneInternal,int64,2896,Average CPU Load,14.75
0,5,daphneInternal,int64,5792,Execution Time,9.012108325958252
0,5,daphneInternal,int64,5792,Memory Consumption,1104.58203125
0,5,daphneInternal,int64,5792,Average CPU Load,13.333333333333334
0,9,daphneInternal,int64,100,Execution Time,1.5024983882904053
0,9,daphneInternal,int64,100,Memory Consumption,114.62109375
0,9,daphneInternal,int64,100,Average CPU Load,20.7
0,9,daphneInternal,int64,1000,Execution Time,1.5025744438171387
0,9,daphneInternal,int64,1000,Memory Consumption,128.32421875
0,9,daphneInternal,int64,1000,Average CPU Load,17.6
0,9,daphneInternal,int64,2896,Execution Time,6.008625507354736
0,9,daphneInternal,int64,2896,Memory Consumption,241.11328125
0,9,daphneInternal,int64,2896,Average CPU Load,12.925
0,9,daphneInternal,int64,5792,Execution Time,19.525132656097412
0,9,daphneInternal,int64,5792,Memory Consumption,625.5625
0,9,daphneInternal,int64,5792,Average CPU Load,13.461538461538462
0,10,daphneInternal,int64,100,Execution Time,1.5026359558105469
0,10,daphneInternal,int64,100,Memory Consumption,110.921875
0,10,daphneInternal,int64,100,Average CPU Load,16.7
0,10,daphneInternal,int64,1000,Execution Time,1.5024924278259277
0,10,daphneInternal,int64,1000,Memory Consumption,137.5
0,10,daphneInternal,int64,1000,Average CPU Load,11.9
0,10,daphneInternal,int64,2896,Execution Time,1.5025808811187744
0,10,daphneInternal,int64,2896,Memory Consumption,313.6953125
0,10,daphneInternal,int64,2896,Average CPU Load,21.3
0,10,daphneInternal,int64,5792,Execution Time,6.008469104766846
0,10,daphneInternal,int64,5792,Memory Consumption,1121.984375
0,10,daphneInternal,int64,5792,Average CPU Load,14.025
0,1,Python_Numpy_Approach,f64,100,Execution Time,1.5025360584259033
0,1,Python_Numpy_Approach,f64,100,Memory Consumption,62.93359375
0,1,Python_Numpy_Approach,f64,100,Average CPU Load,4.1
0,1,Python_Numpy_Approach,f64,1000,Execution Time,1.5025584697723389
0,1,Python_Numpy_Approach,f64,1000,Memory Consumption,77.85546875
0,1,Python_Numpy_Approach,f64,1000,Average CPU Load,4.6
0,1,Python_Numpy_Approach,f64,2896,Execution Time,1.5026319026947021
0,1,Python_Numpy_Approach,f64,2896,Memory Consumption,123.3046875
0,1,Python_Numpy_Approach,f64,2896,Average CPU Load,4.0
0,1,Python_Numpy_Approach,f64,5792,Execution Time,1.5026381015777588
0,1,Python_Numpy_Approach,f64,5792,Memory Consumption,549.30078125
0,1,Python_Numpy_Approach,f64,5792,Average CPU Load,9.9
0,4,Python_Numpy_Approach,f64,100,Execution Time,1.5026469230651855
0,4,Python_Numpy_Approach,f64,100,Memory Consumption,63.125
0,4,Python_Numpy_Approach,f64,100,Average CPU Load,3.9
0,4,Python_Numpy_Approach,f64,1000,Execution Time,1.5026204586029053
0,4,Python_Numpy_Approach,f64,1000,Memory Consumption,79.25390625
0,4,Python_Numpy_Approach,f64,1000,Average CPU Load,4.7
0,4,Python_Numpy_Approach,f64,2896,Execution Time,1.5027565956115723
0,4,Python_Numpy_Approach,f64,2896,Memory Consumption,230.55078125
0,4,Python_Numpy_Approach,f64,2896,Average CPU Load,4.9
0,4,Python_Numpy_Approach,f64,5792,Execution Time,1.502899169921875
0,4,Python_Numpy_Approach,f64,5792,Memory Consumption,755.66015625
0,4,Python_Numpy_Approach,f64,5792,Average CPU Load,12.9
0,5,Python_Numpy_Approach,f64,100,Execution Time,1.5026798248291016
0,5,Python_Numpy_Approach,f64,100,Memory Consumption,63.23046875
0,5,Python_Numpy_Approach,f64,100,Average CPU Load,4.4
0,5,Python_Numpy_Approach,f64,1000,Execution Time,1.5025923252105713
0,5,Python_Numpy_Approach,f64,1000,Memory Consumption,85.98828125
0,5,Python_Numpy_Approach,f64,1000,Average CPU Load,3.5
0,5,Python_Numpy_Approach,f64,2896,Execution Time,1.5027060508728027
0,5,Python_Numpy_Approach,f64,2896,Memory Consumption,248.1484375
0,5,Python_Numpy_Approach,f64,2896,Average CPU Load,13.0
0,5,Python_Numpy_Approach,f64,5792,Execution Time,4.5068039894104
0,5,Python_Numpy_Approach,f64,5792,Memory Consumption,831.37109375
0,5,Python_Numpy_Approach,f64,5792,Average CPU Load,12.9
0,1,Python_Numpy_Approach,int64,100,Execution Time,1.502540111541748
0,1,Python_Numpy_Approach,int64,100,Memory Consumption,62.84765625
0,1,Python_Numpy_Approach,int64,100,Average CPU Load,4.1
0,1,Python_Numpy_Approach,int64,1000,Execution Time,1.5025756359100342
0,1,Python_Numpy_Approach,int64,1000,Memory Consumption,67.29296875
0,1,Python_Numpy_Approach,int64,1000,Average CPU Load,5.0
0,1,Python_Numpy_Approach,int64,2896,Execution Time,1.5025744438171387
0,1,Python_Numpy_Approach,int64,2896,Memory Consumption,109.265625
0,1,Python_Numpy_Approach,int64,2896,Average CPU Load,4.0
0,1,Python_Numpy_Approach,int64,5792,Execution Time,1.5018417835235596
0,1,Python_Numpy_Approach,int64,5792,Memory Consumption,401.90625
0,1,Python_Numpy_Approach,int64,5792,Average CPU Load,9.3
0,4,Python_Numpy_Approach,int64,100,Execution Time,1.5025951862335205
0,4,Python_Numpy_Approach,int64,100,Memory Consumption,63.37109375
0,4,Python_Numpy_Approach,int64,100,Average CPU Load,4.5
0,4,Python_Numpy_Approach,int64,1000,Execution Time,1.5019762516021729
0,4,Python_Numpy_Approach,int64,1000,Memory Consumption,82.15625
0,4,Python_Numpy_Approach,int64,1000,Average CPU Load,4.9
0,4,Python_Numpy_Approach,int64,2896,Execution Time,1.502596139907837
0,4,Python_Numpy_Approach,int64,2896,Memory Consumption,231.55859375
0,4,Python_Numpy_Approach,int64,2896,Average CPU Load,4.8
0,4,Python_Numpy_Approach,int64,5792,Execution Time,1.502744197845459
0,4,Python_Numpy_Approach,int64,5792,Memory Consumption,784.70703125
0,4,Python_Numpy_Approach,int64,5792,Average CPU Load,13.1
0,5,Python_Numpy_Approach,int64,100,Execution Time,1.502497911453247
0,5,Python_Numpy_Approach,int64,100,Memory Consumption,63.34375
0,5,Python_Numpy_Approach,int64,100,Average CPU Load,4.4
0,5,Python_Numpy_Approach,int64,1000,Execution Time,1.5026190280914307
0,5,Python_Numpy_Approach,int64,1000,Memory Consumption,79.9296875
0,5,Python_Numpy_Approach,int64,1000,Average CPU Load,5.7
0,5,Python_Numpy_Approach,int64,2896,Execution Time,1.5025150775909424
0,5,Python_Numpy_Approach,int64,2896,Memory Consumption,220.50390625
0,5,Python_Numpy_Approach,int64,2896,Average CPU Load,6.5
0,5,Python_Numpy_Approach,int64,5792,Execution Time,3.0049142837524414
0,5,Python_Numpy_Approach,int64,5792,Memory Consumption,831.26171875
0,5,Python_Numpy_Approach,int64,5792,Average CPU Load,7.199999999999999
0,9,Python_Numpy_Approach,int64,100,Execution Time,1.5026493072509766
0,9,Python_Numpy_Approach,int64,100,Memory Consumption,63.16015625
0,9,Python_Numpy_Approach,int64,100,Average CPU Load,4.2
0,9,Python_Numpy_Approach,int64,1000,Execution Time,1.5025639533996582
0,9,Python_Numpy_Approach,int64,1000,Memory Consumption,60.40625
0,9,Python_Numpy_Approach,int64,1000,Average CPU Load,2.8
0,9,Python_Numpy_Approach,int64,2896,Execution Time,1.5025715827941895
0,9,Python_Numpy_Approach,int64,2896,Memory Consumption,226.6484375
0,9,Python_Numpy_Approach,int64,2896,Average CPU Load,8.9
0,9,Python_Numpy_Approach,int64,5792,Execution Time,3.004601240158081
0,9,Python_Numpy_Approach,int64,5792,Memory Consumption,831.078125
0,9,Python_Numpy_Approach,int64,5792,Average CPU Load,11.8
0,10,Python_Numpy_Approach,int64,100,Execution Time,1.5025177001953125
0,10,Python_Numpy_Approach,int64,100,Memory Consumption,63.27734375
0,10,Python_Numpy_Approach,int64,100,Average CPU Load,4.1
0,10,Python_Numpy_Approach,int64,1000,Execution Time,1.5026164054870605
0,10,Python_Numpy_Approach,int64,1000,Memory Consumption,77.9921875
0,10,Python_Numpy_Approach,int64,1000,Average CPU Load,5.1
