Run,Operation,Implementation,Datatype,Matrix Size,MetricType,Value
0,1,daphneMap,int64,100,Execution Time,1.5031604766845703
0,1,daphneMap,int64,100,Memory Consumption,110.83203125
0,1,daphneMap,int64,100,Average CPU Load,25.7
0,1,daphneMap,int64,1000,Execution Time,1.504528284072876
0,1,daphneMap,int64,1000,Memory Consumption,127.58984375
0,1,daphneMap,int64,1000,Average CPU Load,30.4
0,1,daphneMap,int64,2896,Execution Time,6.009495735168457
0,1,daphneMap,int64,2896,Memory Consumption,239.2421875
0,1,daphneMap,int64,2896,Average CPU Load,25.825000000000003
0,1,daphneMap,int64,5792,Execution Time,21.02964973449707
0,1,daphneMap,int64,5792,Memory Consumption,623.5546875
0,1,daphneMap,int64,5792,Average CPU Load,26.907142857142855
0,4,daphneMap,int64,100,Execution Time,1.5033588409423828
0,4,daphneMap,int64,100,Memory Consumption,112.4453125
0,4,daphneMap,int64,100,Average CPU Load,26.6
0,4,daphneMap,int64,1000,Execution Time,1.5032944679260254
0,4,daphneMap,int64,1000,Memory Consumption,127.33984375
0,4,daphneMap,int64,1000,Average CPU Load,32.9
0,4,daphneMap,int64,2896,Execution Time,7.510946989059448
0,4,daphneMap,int64,2896,Memory Consumption,239.265625
0,4,daphneMap,int64,2896,Average CPU Load,23.580000000000002
0,4,daphneMap,int64,5792,Execution Time,25.535961627960205
0,4,daphneMap,int64,5792,Memory Consumption,623.2265625
0,4,daphneMap,int64,5792,Average CPU Load,25.911764705882355
0,5,daphneMap,int64,100,Execution Time,1.5032896995544434
0,5,daphneMap,int64,100,Memory Consumption,112.89453125
0,5,daphneMap,int64,100,Average CPU Load,29.1
0,5,daphneMap,int64,1000,Execution Time,1.50331711769104
0,5,daphneMap,int64,1000,Memory Consumption,128.05859375
0,5,daphneMap,int64,1000,Average CPU Load,35.3
0,5,daphneMap,int64,2896,Execution Time,9.013112306594849
0,5,daphneMap,int64,2896,Memory Consumption,240.05078125
0,5,daphneMap,int64,2896,Average CPU Load,27.03333333333333
0,5,daphneMap,int64,5792,Execution Time,31.545265674591064
0,5,daphneMap,int64,5792,Memory Consumption,624.83984375
0,5,daphneMap,int64,5792,Average CPU Load,26.74761904761905
0,9,daphneMap,int64,100,Execution Time,1.503056526184082
0,9,daphneMap,int64,100,Memory Consumption,114.3359375
0,9,daphneMap,int64,100,Average CPU Load,28.8
0,9,daphneMap,int64,1000,Execution Time,1.5032637119293213
0,9,daphneMap,int64,1000,Memory Consumption,128.8984375
0,9,daphneMap,int64,1000,Average CPU Load,32.8
0,9,daphneMap,int64,2896,Execution Time,7.514071226119995
0,9,daphneMap,int64,2896,Memory Consumption,240.28125
0,9,daphneMap,int64,2896,Average CPU Load,24.98
0,9,daphneMap,int64,5792,Execution Time,25.536452531814575
0,9,daphneMap,int64,5792,Memory Consumption,626.15625
0,9,daphneMap,int64,5792,Average CPU Load,25.98823529411765
0,10,daphneMap,int64,100,Execution Time,1.5033257007598877
0,10,daphneMap,int64,100,Memory Consumption,113.03515625
0,10,daphneMap,int64,100,Average CPU Load,29.0
0,10,daphneMap,int64,1000,Execution Time,1.5033509731292725
0,10,daphneMap,int64,1000,Memory Consumption,126.984375
0,10,daphneMap,int64,1000,Average CPU Load,34.6
0,10,daphneMap,int64,2896,Execution Time,7.511789560317993
0,10,daphneMap,int64,2896,Memory Consumption,239.640625
0,10,daphneMap,int64,2896,Average CPU Load,27.359999999999996
0,10,daphneMap,int64,5792,Execution Time,27.038837432861328
0,10,daphneMap,int64,5792,Memory Consumption,623.203125
0,10,daphneMap,int64,5792,Average CPU Load,27.16111111111111
0,1,daphneInternal,f64,100,Execution Time,1.5031628608703613
0,1,daphneInternal,f64,100,Memory Consumption,111.10546875
0,1,daphneInternal,f64,100,Average CPU Load,22.0
0,1,daphneInternal,f64,1000,Execution Time,1.5029513835906982
0,1,daphneInternal,f64,1000,Memory Consumption,119.86328125
0,1,daphneInternal,f64,1000,Average CPU Load,30.0
0,1,daphneInternal,f64,2896,Execution Time,1.5035009384155273
0,1,daphneInternal,f64,2896,Memory Consumption,228.76171875
0,1,daphneInternal,f64,2896,Average CPU Load,21.9
0,1,daphneInternal,f64,5792,Execution Time,1.5035362243652344
0,1,daphneInternal,f64,5792,Memory Consumption,574.38671875
0,1,daphneInternal,f64,5792,Average CPU Load,35.4
0,1,daphneInternal,int64,100,Execution Time,1.5032455921173096
0,1,daphneInternal,int64,100,Memory Consumption,111.9765625
0,1,daphneInternal,int64,100,Average CPU Load,22.3
0,1,daphneInternal,int64,1000,Execution Time,1.503361701965332
0,1,daphneInternal,int64,1000,Memory Consumption,126.0546875
0,1,daphneInternal,int64,1000,Average CPU Load,30.9
0,1,daphneInternal,int64,2896,Execution Time,1.5030899047851562
0,1,daphneInternal,int64,2896,Memory Consumption,213.15234375
0,1,daphneInternal,int64,2896,Average CPU Load,25.3
0,1,daphneInternal,int64,5792,Execution Time,3.0076563358306885
0,1,daphneInternal,int64,5792,Memory Consumption,551.6328125
0,1,daphneInternal,int64,5792,Average CPU Load,22.8
0,4,daphneInternal,int64,100,Execution Time,1.503141164779663
0,4,daphneInternal,int64,100,Memory Consumption,112.28515625
0,4,daphneInternal,int64,100,Average CPU Load,22.1
0,4,daphneInternal,int64,1000,Execution Time,1.503274917602539
0,4,daphneInternal,int64,1000,Memory Consumption,125.1171875
0,4,daphneInternal,int64,1000,Average CPU Load,16.7
0,4,daphneInternal,int64,2896,Execution Time,1.5034260749816895
0,4,daphneInternal,int64,2896,Memory Consumption,238.96875
0,4,daphneInternal,int64,2896,Average CPU Load,35.0
0,4,daphneInternal,int64,5792,Execution Time,4.507586240768433
0,4,daphneInternal,int64,5792,Memory Consumption,621.00390625
0,4,daphneInternal,int64,5792,Average CPU Load,27.099999999999998
0,5,daphneInternal,int64,100,Execution Time,1.5033888816833496
0,5,daphneInternal,int64,100,Memory Consumption,111.03125
0,5,daphneInternal,int64,100,Average CPU Load,24.7
0,5,daphneInternal,int64,1000,Execution Time,1.5032320022583008
0,5,daphneInternal,int64,1000,Memory Consumption,135.7421875
0,5,daphneInternal,int64,1000,Average CPU Load,21.6
0,5,daphneInternal,int64,2896,Execution Time,3.0054893493652344
0,5,daphneInternal,int64,2896,Memory Consumption,347.0625
0,5,daphneInternal,int64,2896,Average CPU Load,30.9
0,5,daphneInternal,int64,5792,Execution Time,12.018669128417969
0,5,daphneInternal,int64,5792,Memory Consumption,1122.69921875
0,5,daphneInternal,int64,5792,Average CPU Load,28.025
0,9,daphneInternal,int64,100,Execution Time,1.503028154373169
0,9,daphneInternal,int64,100,Memory Consumption,114.3828125
0,9,daphneInternal,int64,100,Average CPU Load,28.3
0,9,daphneInternal,int64,1000,Execution Time,1.503232479095459
0,9,daphneInternal,int64,1000,Memory Consumption,128.73828125
0,9,daphneInternal,int64,1000,Average CPU Load,33.3
0,9,daphneInternal,int64,2896,Execution Time,7.5120625495910645
0,9,daphneInternal,int64,2896,Memory Consumption,241.0390625
0,9,daphneInternal,int64,2896,Average CPU Load,24.18
0,9,daphneInternal,int64,5792,Execution Time,24.03710436820984
0,9,daphneInternal,int64,5792,Memory Consumption,625.4765625
0,9,daphneInternal,int64,5792,Average CPU Load,27.018750000000004
0,10,daphneInternal,int64,100,Execution Time,1.5039961338043213
0,10,daphneInternal,int64,100,Memory Consumption,110.66015625
0,10,daphneInternal,int64,100,Average CPU Load,23.3
0,10,daphneInternal,int64,1000,Execution Time,1.5031273365020752
0,10,daphneInternal,int64,1000,Memory Consumption,128.421875
0,10,daphneInternal,int64,1000,Average CPU Load,19.1
0,10,daphneInternal,int64,2896,Execution Time,3.005744218826294
0,10,daphneInternal,int64,2896,Memory Consumption,347.984375
0,10,daphneInternal,int64,2896,Average CPU Load,22.65
0,10,daphneInternal,int64,5792,Execution Time,7.511765241622925
0,10,daphneInternal,int64,5792,Memory Consumption,1102.7578125
0,10,daphneInternal,int64,5792,Average CPU Load,27.840000000000003
0,1,Python_Numpy_Approach,f64,100,Execution Time,1.5057835578918457
0,1,Python_Numpy_Approach,f64,100,Memory Consumption,60.4765625
0,1,Python_Numpy_Approach,f64,100,Average CPU Load,30.1
0,1,Python_Numpy_Approach,f64,1000,Execution Time,1.503295660018921
0,1,Python_Numpy_Approach,f64,1000,Memory Consumption,68.54296875
0,1,Python_Numpy_Approach,f64,1000,Average CPU Load,15.4
0,1,Python_Numpy_Approach,f64,2896,Execution Time,1.5031566619873047
0,1,Python_Numpy_Approach,f64,2896,Memory Consumption,163.8046875
0,1,Python_Numpy_Approach,f64,2896,Average CPU Load,21.1
0,1,Python_Numpy_Approach,f64,5792,Execution Time,1.5041589736938477
0,1,Python_Numpy_Approach,f64,5792,Memory Consumption,540.05078125
0,1,Python_Numpy_Approach,f64,5792,Average CPU Load,35.5
0,4,Python_Numpy_Approach,f64,100,Execution Time,1.503342628479004
0,4,Python_Numpy_Approach,f64,100,Memory Consumption,60.7734375
0,4,Python_Numpy_Approach,f64,100,Average CPU Load,30.0
0,4,Python_Numpy_Approach,f64,1000,Execution Time,1.5033504962921143
0,4,Python_Numpy_Approach,f64,1000,Memory Consumption,60.92578125
0,4,Python_Numpy_Approach,f64,1000,Average CPU Load,15.7
0,4,Python_Numpy_Approach,f64,2896,Execution Time,1.5036137104034424
0,4,Python_Numpy_Approach,f64,2896,Memory Consumption,174.796875
0,4,Python_Numpy_Approach,f64,2896,Average CPU Load,20.9
0,4,Python_Numpy_Approach,f64,5792,Execution Time,1.5037364959716797
0,4,Python_Numpy_Approach,f64,5792,Memory Consumption,792.26171875
0,4,Python_Numpy_Approach,f64,5792,Average CPU Load,35.2
0,5,Python_Numpy_Approach,f64,100,Execution Time,1.5032851696014404
0,5,Python_Numpy_Approach,f64,100,Memory Consumption,60.71875
0,5,Python_Numpy_Approach,f64,100,Average CPU Load,30.2
0,5,Python_Numpy_Approach,f64,1000,Execution Time,1.5038905143737793
0,5,Python_Numpy_Approach,f64,1000,Memory Consumption,83.6953125
0,5,Python_Numpy_Approach,f64,1000,Average CPU Load,18.7
0,5,Python_Numpy_Approach,f64,2896,Execution Time,1.5036654472351074
0,5,Python_Numpy_Approach,f64,2896,Memory Consumption,249.09375
0,5,Python_Numpy_Approach,f64,2896,Average CPU Load,35.7
0,5,Python_Numpy_Approach,f64,5792,Execution Time,6.010278701782227
0,5,Python_Numpy_Approach,f64,5792,Memory Consumption,829.2421875
0,5,Python_Numpy_Approach,f64,5792,Average CPU Load,25.325
0,1,Python_Numpy_Approach,int64,100,Execution Time,1.5048158168792725
0,1,Python_Numpy_Approach,int64,100,Memory Consumption,60.82421875
0,1,Python_Numpy_Approach,int64,100,Average CPU Load,29.8
0,1,Python_Numpy_Approach,int64,1000,Execution Time,1.503272533416748
0,1,Python_Numpy_Approach,int64,1000,Memory Consumption,50.75390625
0,1,Python_Numpy_Approach,int64,1000,Average CPU Load,15.0
0,1,Python_Numpy_Approach,int64,2896,Execution Time,1.5033128261566162
0,1,Python_Numpy_Approach,int64,2896,Memory Consumption,164.21875
0,1,Python_Numpy_Approach,int64,2896,Average CPU Load,19.1
0,1,Python_Numpy_Approach,int64,5792,Execution Time,1.5031352043151855
0,1,Python_Numpy_Approach,int64,5792,Memory Consumption,412.91796875
0,1,Python_Numpy_Approach,int64,5792,Average CPU Load,31.0
0,4,Python_Numpy_Approach,int64,100,Execution Time,1.503190040588379
0,4,Python_Numpy_Approach,int64,100,Memory Consumption,60.72265625
0,4,Python_Numpy_Approach,int64,100,Average CPU Load,30.4
0,4,Python_Numpy_Approach,int64,1000,Execution Time,1.503021001815796
0,4,Python_Numpy_Approach,int64,1000,Memory Consumption,60.84375
0,4,Python_Numpy_Approach,int64,1000,Average CPU Load,15.9
0,4,Python_Numpy_Approach,int64,2896,Execution Time,1.5030109882354736
0,4,Python_Numpy_Approach,int64,2896,Memory Consumption,248.26171875
0,4,Python_Numpy_Approach,int64,2896,Average CPU Load,21.9
0,4,Python_Numpy_Approach,int64,5792,Execution Time,1.5033726692199707
0,4,Python_Numpy_Approach,int64,5792,Memory Consumption,805.70703125
0,4,Python_Numpy_Approach,int64,5792,Average CPU Load,35.6
0,5,Python_Numpy_Approach,int64,100,Execution Time,1.505458116531372
0,5,Python_Numpy_Approach,int64,100,Memory Consumption,60.84375
0,5,Python_Numpy_Approach,int64,100,Average CPU Load,29.7
0,5,Python_Numpy_Approach,int64,1000,Execution Time,1.50325608253479
0,5,Python_Numpy_Approach,int64,1000,Memory Consumption,83.5390625
0,5,Python_Numpy_Approach,int64,1000,Average CPU Load,15.5
0,5,Python_Numpy_Approach,int64,2896,Execution Time,1.5033318996429443
0,5,Python_Numpy_Approach,int64,2896,Memory Consumption,252.82421875
0,5,Python_Numpy_Approach,int64,2896,Average CPU Load,26.2
0,5,Python_Numpy_Approach,int64,5792,Execution Time,3.0065512657165527
0,5,Python_Numpy_Approach,int64,5792,Memory Consumption,828.99609375
0,5,Python_Numpy_Approach,int64,5792,Average CPU Load,22.700000000000003
0,9,Python_Numpy_Approach,int64,100,Execution Time,1.5049359798431396
0,9,Python_Numpy_Approach,int64,100,Memory Consumption,61.04296875
0,9,Python_Numpy_Approach,int64,100,Average CPU Load,29.1
0,9,Python_Numpy_Approach,int64,1000,Execution Time,1.503230333328247
0,9,Python_Numpy_Approach,int64,1000,Memory Consumption,75.78125
0,9,Python_Numpy_Approach,int64,1000,Average CPU Load,17.1
0,9,Python_Numpy_Approach,int64,2896,Execution Time,1.5033223628997803
0,9,Python_Numpy_Approach,int64,2896,Memory Consumption,245.66796875
0,9,Python_Numpy_Approach,int64,2896,Average CPU Load,31.2
0,9,Python_Numpy_Approach,int64,5792,Execution Time,3.0048930644989014
0,9,Python_Numpy_Approach,int64,5792,Memory Consumption,828.59765625
0,9,Python_Numpy_Approach,int64,5792,Average CPU Load,32.25
0,10,Python_Numpy_Approach,int64,100,Execution Time,1.5062153339385986
0,10,Python_Numpy_Approach,int64,100,Memory Consumption,60.83203125
0,10,Python_Numpy_Approach,int64,100,Average CPU Load,29.8
0,10,Python_Numpy_Approach,int64,1000,Execution Time,1.503633975982666
0,10,Python_Numpy_Approach,int64,1000,Memory Consumption,61.32421875
0,10,Python_Numpy_Approach,int64,1000,Average CPU Load,15.7
0,10,Python_Numpy_Approach,int64,2896,Execution Time,1.5032296180725098
0,10,Python_Numpy_Approach,int64,2896,Memory Consumption,253.1484375
0,10,Python_Numpy_Approach,int64,2896,Average CPU Load,22.1
0,10,Python_Numpy_Approach,int64,5792,Execution Time,1.504309892654419
0,10,Python_Numpy_Approach,int64,5792,Memory Consumption,829.34375
0,10,Python_Numpy_Approach,int64,5792,Average CPU Load,35.6
0,1,Python_SysArg,f64,100,Execution Time,1.503300666809082
0,1,Python_SysArg,f64,100,Memory Consumption,118.05078125
0,1,Python_SysArg,f64,100,Average CPU Load,29.4
0,1,Python_SysArg,f64,1000,Execution Time,1.5031766891479492
0,1,Python_SysArg,f64,1000,Memory Consumption,151.734375
0,1,Python_SysArg,f64,1000,Average CPU Load,20.2
0,1,Python_SysArg,f64,2896,Execution Time,3.005936861038208
0,1,Python_SysArg,f64,2896,Memory Consumption,502.578125
0,1,Python_SysArg,f64,2896,Average CPU Load,24.9
0,1,Python_SysArg,f64,5792,Execution Time,9.013805389404297
0,1,Python_SysArg,f64,5792,Memory Consumption,1657.98828125
0,1,Python_SysArg,f64,5792,Average CPU Load,27.450000000000003
0,4,Python_SysArg,f64,100,Execution Time,1.5031793117523193
0,4,Python_SysArg,f64,100,Memory Consumption,119.01171875
0,4,Python_SysArg,f64,100,Average CPU Load,29.4
0,4,Python_SysArg,f64,1000,Execution Time,1.5032615661621094
0,4,Python_SysArg,f64,1000,Memory Consumption,160.19921875
0,4,Python_SysArg,f64,1000,Average CPU Load,28.4
0,4,Python_SysArg,f64,2896,Execution Time,6.0100109577178955
0,4,Python_SysArg,f64,2896,Memory Consumption,505.80078125
0,4,Python_SysArg,f64,2896,Average CPU Load,23.225
0,4,Python_SysArg,f64,5792,Execution Time,18.026402235031128
0,4,Python_SysArg,f64,5792,Memory Consumption,1664.42578125
0,4,Python_SysArg,f64,5792,Average CPU Load,27.60833333333333
0,5,Python_SysArg,f64,100,Execution Time,1.5031824111938477
0,5,Python_SysArg,f64,100,Memory Consumption,118.828125
0,5,Python_SysArg,f64,100,Average CPU Load,30.4
0,5,Python_SysArg,f64,1000,Execution Time,1.5031156539916992
0,5,Python_SysArg,f64,1000,Memory Consumption,164.04296875
0,5,Python_SysArg,f64,1000,Average CPU Load,35.6
0,5,Python_SysArg,f64,2896,Execution Time,7.511991262435913
0,5,Python_SysArg,f64,2896,Memory Consumption,502.2578125
0,5,Python_SysArg,f64,2896,Average CPU Load,27.080000000000002
0,5,Python_SysArg,f64,5792,Execution Time,27.039716720581055
0,5,Python_SysArg,f64,5792,Memory Consumption,1666.921875
0,5,Python_SysArg,f64,5792,Average CPU Load,26.683333333333326
0,1,Python_SysArg,int64,100,Execution Time,1.5061254501342773
0,1,Python_SysArg,int64,100,Memory Consumption,118.78515625
0,1,Python_SysArg,int64,100,Average CPU Load,29.9
0,1,Python_SysArg,int64,1000,Execution Time,1.5034570693969727
0,1,Python_SysArg,int64,1000,Memory Consumption,139.16796875
0,1,Python_SysArg,int64,1000,Average CPU Load,22.0
0,1,Python_SysArg,int64,2896,Execution Time,3.00563383102417
0,1,Python_SysArg,int64,2896,Memory Consumption,309.98046875
0,1,Python_SysArg,int64,2896,Average CPU Load,30.65
0,1,Python_SysArg,int64,5792,Execution Time,12.017019987106323
0,1,Python_SysArg,int64,5792,Memory Consumption,884.16796875
0,1,Python_SysArg,int64,5792,Average CPU Load,24.924999999999997
0,4,Python_SysArg,int64,100,Execution Time,1.5066545009613037
0,4,Python_SysArg,int64,100,Memory Consumption,140.16015625
0,4,Python_SysArg,int64,100,Average CPU Load,26.1
0,4,Python_SysArg,int64,1000,Execution Time,1.503624439239502
0,4,Python_SysArg,int64,1000,Memory Consumption,148.18359375
0,4,Python_SysArg,int64,1000,Average CPU Load,26.3
0,4,Python_SysArg,int64,2896,Execution Time,1.503288984298706
0,4,Python_SysArg,int64,2896,Memory Consumption,204.296875
0,4,Python_SysArg,int64,2896,Average CPU Load,34.7
0,4,Python_SysArg,int64,5792,Execution Time,3.004687786102295
0,4,Python_SysArg,int64,5792,Memory Consumption,396.23828125
0,4,Python_SysArg,int64,5792,Average CPU Load,25.3
0,5,Python_SysArg,int64,100,Execution Time,1.5064871311187744
0,5,Python_SysArg,int64,100,Memory Consumption,118.4609375
0,5,Python_SysArg,int64,100,Average CPU Load,30.0
0,5,Python_SysArg,int64,1000,Execution Time,3.005619525909424
0,5,Python_SysArg,int64,1000,Memory Consumption,141.08984375
0,5,Python_SysArg,int64,1000,Average CPU Load,25.8
0,5,Python_SysArg,int64,2896,Execution Time,16.52736258506775
0,5,Python_SysArg,int64,2896,Memory Consumption,310.73828125
0,5,Python_SysArg,int64,2896,Average CPU Load,27.15454545454546
0,5,Python_SysArg,int64,5792,Execution Time,66.09329724311829
0,5,Python_SysArg,int64,5792,Memory Consumption,889.015625
0,5,Python_SysArg,int64,5792,Average CPU Load,26.963636363636365
0,9,Python_SysArg,int64,100,Execution Time,1.5035622119903564
0,9,Python_SysArg,int64,100,Memory Consumption,117.96875
0,9,Python_SysArg,int64,100,Average CPU Load,30.1
0,9,Python_SysArg,int64,1000,Execution Time,1.5034379959106445
0,9,Python_SysArg,int64,1000,Memory Consumption,141.39453125
0,9,Python_SysArg,int64,1000,Average CPU Load,30.0
0,9,Python_SysArg,int64,2896,Execution Time,6.0099687576293945
0,9,Python_SysArg,int64,2896,Memory Consumption,310.30859375
0,9,Python_SysArg,int64,2896,Average CPU Load,25.849999999999998
0,9,Python_SysArg,int64,5792,Execution Time,21.032249450683594
0,9,Python_SysArg,int64,5792,Memory Consumption,888.21875
0,9,Python_SysArg,int64,5792,Average CPU Load,26.307142857142857
0,10,Python_SysArg,int64,100,Execution Time,1.5032870769500732
0,10,Python_SysArg,int64,100,Memory Consumption,118.0234375
0,10,Python_SysArg,int64,100,Average CPU Load,29.7
0,10,Python_SysArg,int64,1000,Execution Time,1.503340721130371
0,10,Python_SysArg,int64,1000,Memory Consumption,140.015625
0,10,Python_SysArg,int64,1000,Average CPU Load,35.3
0,10,Python_SysArg,int64,2896,Execution Time,10.516001462936401
0,10,Python_SysArg,int64,2896,Memory Consumption,310.1953125
0,10,Python_SysArg,int64,2896,Average CPU Load,25.071428571428573
0,10,Python_SysArg,int64,5792,Execution Time,37.550873041152954
0,10,Python_SysArg,int64,5792,Memory Consumption,890.08203125
0,10,Python_SysArg,int64,5792,Average CPU Load,25.759999999999994
0,1,Python_Shared_Mem,f64,100,Execution Time,1.503354549407959
0,1,Python_Shared_Mem,f64,100,Memory Consumption,163.20703125
0,1,Python_Shared_Mem,f64,100,Average CPU Load,38.5
0,1,Python_Shared_Mem,f64,1000,Execution Time,1.5036282539367676
0,1,Python_Shared_Mem,f64,1000,Memory Consumption,241.12890625
0,1,Python_Shared_Mem,f64,1000,Average CPU Load,44.3
0,1,Python_Shared_Mem,f64,2896,Execution Time,4.507900238037109
0,1,Python_Shared_Mem,f64,2896,Memory Consumption,939.21484375
0,1,Python_Shared_Mem,f64,2896,Average CPU Load,28.233333333333334
0,1,Python_Shared_Mem,f64,5792,Execution Time,15.024125337600708
0,1,Python_Shared_Mem,f64,5792,Memory Consumption,3260.21484375
0,1,Python_Shared_Mem,f64,5792,Average CPU Load,28.589999999999996
0,4,Python_Shared_Mem,f64,100,Execution Time,3.01080584526062
0,4,Python_Shared_Mem,f64,100,Memory Consumption,162.33203125
0,4,Python_Shared_Mem,f64,100,Average CPU Load,34.15
0,4,Python_Shared_Mem,f64,1000,Execution Time,3.006441354751587
0,4,Python_Shared_Mem,f64,1000,Memory Consumption,255.58984375
0,4,Python_Shared_Mem,f64,1000,Average CPU Load,43.849999999999994
0,4,Python_Shared_Mem,f64,2896,Execution Time,15.027966260910034
0,4,Python_Shared_Mem,f64,2896,Memory Consumption,931.91796875
0,4,Python_Shared_Mem,f64,2896,Average CPU Load,35.08
0,4,Python_Shared_Mem,f64,5792,Execution Time,30.049052953720093
0,4,Python_Shared_Mem,f64,5792,Memory Consumption,3259.359375
0,4,Python_Shared_Mem,f64,5792,Average CPU Load,30.204999999999995
0,5,Python_Shared_Mem,f64,100,Execution Time,1.503328561782837
0,5,Python_Shared_Mem,f64,100,Memory Consumption,162.94140625
0,5,Python_Shared_Mem,f64,100,Average CPU Load,39.1
0,5,Python_Shared_Mem,f64,1000,Execution Time,3.0055181980133057
0,5,Python_Shared_Mem,f64,1000,Memory Consumption,246.1484375
0,5,Python_Shared_Mem,f64,1000,Average CPU Load,25.25
0,5,Python_Shared_Mem,f64,2896,Execution Time,9.013827800750732
0,5,Python_Shared_Mem,f64,2896,Memory Consumption,940.28515625
0,5,Python_Shared_Mem,f64,2896,Average CPU Load,28.366666666666664
0,5,Python_Shared_Mem,f64,5792,Execution Time,33.04612398147583
0,5,Python_Shared_Mem,f64,5792,Memory Consumption,3267.7578125
0,5,Python_Shared_Mem,f64,5792,Average CPU Load,27.250000000000004
0,1,Python_Shared_Mem,int64,100,Execution Time,1.5031952857971191
0,1,Python_Shared_Mem,int64,100,Memory Consumption,159.0703125
0,1,Python_Shared_Mem,int64,100,Average CPU Load,39.3
0,1,Python_Shared_Mem,int64,1000,Execution Time,1.5034418106079102
0,1,Python_Shared_Mem,int64,1000,Memory Consumption,214.66015625
0,1,Python_Shared_Mem,int64,1000,Average CPU Load,44.3
0,1,Python_Shared_Mem,int64,2896,Execution Time,4.507548093795776
0,1,Python_Shared_Mem,int64,2896,Memory Consumption,579.55078125
0,1,Python_Shared_Mem,int64,2896,Average CPU Load,27.633333333333336
0,1,Python_Shared_Mem,int64,5792,Execution Time,12.018462896347046
0,1,Python_Shared_Mem,int64,5792,Memory Consumption,1847.7734375
0,1,Python_Shared_Mem,int64,5792,Average CPU Load,26.5
0,4,Python_Shared_Mem,int64,100,Execution Time,1.5032765865325928
0,4,Python_Shared_Mem,int64,100,Memory Consumption,163.16796875
0,4,Python_Shared_Mem,int64,100,Average CPU Load,39.1
0,4,Python_Shared_Mem,int64,1000,Execution Time,3.0058393478393555
0,4,Python_Shared_Mem,int64,1000,Memory Consumption,216.66015625
0,4,Python_Shared_Mem,int64,1000,Average CPU Load,25.6
0,4,Python_Shared_Mem,int64,2896,Execution Time,9.013567924499512
0,4,Python_Shared_Mem,int64,2896,Memory Consumption,673.24609375
0,4,Python_Shared_Mem,int64,2896,Average CPU Load,27.650000000000002
0,4,Python_Shared_Mem,int64,5792,Execution Time,30.043265342712402
0,4,Python_Shared_Mem,int64,5792,Memory Consumption,2229.28125
0,4,Python_Shared_Mem,int64,5792,Average CPU Load,27.1
0,5,Python_Shared_Mem,int64,100,Execution Time,1.5033271312713623
0,5,Python_Shared_Mem,int64,100,Memory Consumption,162.46875
0,5,Python_Shared_Mem,int64,100,Average CPU Load,39.5
0,5,Python_Shared_Mem,int64,1000,Execution Time,3.005767583847046
0,5,Python_Shared_Mem,int64,1000,Memory Consumption,225.2734375
0,5,Python_Shared_Mem,int64,1000,Average CPU Load,35.75
0,5,Python_Shared_Mem,int64,2896,Execution Time,18.025761127471924
0,5,Python_Shared_Mem,int64,2896,Memory Consumption,714.54296875
0,5,Python_Shared_Mem,int64,2896,Average CPU Load,26.34166666666667
0,5,Python_Shared_Mem,int64,5792,Execution Time,64.5929741859436
0,5,Python_Shared_Mem,int64,5792,Memory Consumption,2384.0546875
